Date,Total_Participants,Total_Women,Total_Infants,Total_Children,Project,Year,Local_Agency,Month,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,MtM_Caseload_Difference,Gen_Admin_Money,Fiscal_Month,Time_Shift,Fiscal_Year,FFF_Infants_Est
2015-11-01,1417,370,410,637,62,2015,LA 62,11,1650,148,54,40,128,56,43,311,36,23408.84,Nov,2016-02-01,FY16,45409.6283333333
2015-11-01,1095,293,314,488,63,2015,LA 63,11,1500,113,29,55,96,31,75,208,-7,18089.4,Nov,2016-02-01,FY16,30370.4266666667
2015-11-01,1503,346,399,758,64,2015,LA 64,11,1800,131,47,36,132,50,43,306,-6,25310.52,Nov,2016-02-01,FY16,44679.57
2015-11-01,2135,596,654,885,65,2015,LA 65,11,2800,243,39,30,284,39,44,571,-106,29825.95,Nov,2016-02-01,FY16,83372.6616666667
2015-11-01,1629,374,457,798,67,2015,LA 67,11,2100,138,20,75,141,21,79,357,-51,26911.08,Nov,2016-02-01,FY16,52126.165
2015-11-01,2341,601,625,1115,69,2015,LA 69,11,2850,233,71,105,192,73,108,444,-22,37924.2,Nov,2016-02-01,FY16,64829.18
2015-11-01,481,103,127,251,70,2015,LA 70,11,750,45,11,6,41,10,24,93,-9,8100.04,Nov,2016-02-01,FY16,13579.085
2015-11-01,9676,2523,2457,4696,71,2015,LA 71,11,12450,706,365,1039,413,371,1020,1066,-60,113693,Nov,2016-02-01,FY16,155648.436666667
2015-11-01,12790,3074,3122,6594,73,2015,LA 73,11,13750,1304,297,548,925,320,504,2298,-8,146189.7,Nov,2016-02-01,FY16,335534.81
2015-11-01,1086,294,277,515,74,2015,LA 74,11,1250,113,30,88,63,34,58,185,-12,17940.72,Nov,2016-02-01,FY16,27012.1583333333
2015-11-01,34167,9123,9036,16008,76,2015,LA 76,11,41500,3179,1062,2703,2179,1168,2377,5491,-297,582547.35,Nov,2016-02-01,FY16,801750.061666667
2015-11-01,39716,10950,9371,19395,77,2015,LA 77,11,42500,3577,882,5412,1079,942,4563,3866,-143,592959.88,Nov,2016-02-01,FY16,564481.103333333
2015-11-01,4623,1320,1132,2171,89,2015,LA 89,11,6050,381,230,620,89,236,592,304,-28,58712.1,Nov,2016-02-01,FY16,44387.5466666667
2015-11-01,5061,1400,1149,2512,90,2015,LA 90,11,5850,492,106,619,183,118,558,473,-21,61086.27,Nov,2016-02-01,FY16,69063.5183333334
2015-11-01,1669,482,483,704,95,2015,LA 95,11,2100,156,47,134,145,55,145,283,-11,27571.88,Nov,2016-02-01,FY16,41321.3016666667
2015-11-01,7210,2037,1935,3238,100,2015,LA 100,11,8600,700,156,768,413,168,692,1075,-92,109952.5,Nov,2016-02-01,FY16,156962.541666667
2015-11-01,984,220,240,524,105,2015,LA 105,11,1100,74,27,30,89,29,29,182,-13,16255.68,Nov,2016-02-01,FY16,26574.1233333333
2015-11-01,2494,574,653,1267,107,2015,LA 107,11,3400,218,48,83,225,56,138,459,-17,39604.72,Nov,2016-02-01,FY16,67019.355
2015-11-01,5066,1337,1355,2374,108,2015,LA 108,11,6200,487,113,370,367,123,358,874,-98,67580.44,Nov,2016-02-01,FY16,127614.196666667
2015-11-01,853,242,223,388,110,2015,LA 110,11,1100,83,11,97,51,11,67,145,-7,14091.56,Nov,2016-02-01,FY16,21171.6916666667
2015-11-01,897,233,217,447,126,2015,LA 126,11,1000,110,15,62,46,17,71,129,10,14818.44,Nov,2016-02-01,FY16,18835.505
2015-10-01,29935,8646,7165,14124,1,2015,LA 1,10,37450,2836,1148,3915,747,1225,3448,2492,-416,389753.7,Oct,2016-01-01,FY16,363861.073333333
2015-10-01,27193,7161,5869,14163,3,2015,LA 3,10,31500,2688,317,3267,889,335,3025,2509,-298,327947.58,Oct,2016-01-01,FY16,366343.271666667
2015-10-01,1227,290,272,665,4,2015,LA 4,10,1500,133,13,64,80,14,88,170,-46,20270.04,Oct,2016-01-01,FY16,24821.9833333333
2015-10-01,7970,2182,2049,3739,5,2015,LA 5,10,9450,772,192,817,401,196,823,1030,-110,106319.8,Oct,2016-01-01,FY16,150392.016666667
2015-10-01,90084,25947,22778,41359,7,2015,LA 7,10,106250,7737,1995,14135,2080,2227,12779,7772,-836,1029660.12,Oct,2016-01-01,FY16,1134802.67333333
2015-10-01,3048,800,858,1390,10,2015,LA 10,10,3900,315,91,145,249,101,173,584,-46,42580.56,Oct,2016-01-01,FY16,85270.8133333333
2015-10-01,5981,1732,1659,2590,11,2015,LA 11,10,6700,604,111,601,416,128,536,995,44,74104.59,Oct,2016-01-01,FY16,145281.608333333
2015-10-01,70955,17933,14553,38469,12,2015,LA 12,10,81900,6620,854,8562,1897,954,8368,5231,-305,855717.3,Oct,2016-01-01,FY16,763787.028333333
2015-10-01,25856,6424,5720,13712,13,2015,LA 13,10,30250,2447,191,2679,1107,213,2278,3229,10,410593.28,Oct,2016-01-01,FY16,471471.671666667
2015-10-01,32476,8421,8133,15922,17,2015,LA 17,10,34400,3381,466,2821,1753,512,2860,4761,186,365355,Oct,2016-01-01,FY16,695161.545
2015-10-01,3056,788,719,1549,19,2015,LA 19,10,3600,335,50,251,152,53,242,424,0,46573.44,Oct,2016-01-01,FY16,61908.9466666667
2015-10-01,5229,1266,1230,2733,20,2015,LA 20,10,7200,554,109,269,334,125,200,905,-14,83036.52,Oct,2016-01-01,FY16,132140.558333333
2015-10-01,3817,991,994,1832,21,2015,LA 21,10,4600,420,116,153,302,130,170,694,16,53323.49,Oct,2016-01-01,FY16,101332.096666667
2015-10-01,7438,1908,2122,3408,22,2015,LA 22,10,8050,764,167,363,614,184,323,1615,17,99222.92,Oct,2016-01-01,FY16,235808.841666667
2015-10-01,4206,1192,975,2039,24,2015,LA 24,10,4550,428,41,599,124,44,585,346,30,64099.44,Oct,2016-01-01,FY16,50520.0366666667
2015-10-01,72303,19833,17211,35259,26,2015,LA 26,10,84000,6922,942,9072,2897,1020,8640,7551,13,826423.29,Oct,2016-01-01,FY16,1102534.095
2015-10-01,21855,5956,6244,9655,27,2015,LA 27,10,23700,2305,598,1126,1927,649,908,4687,123,372627.75,Oct,2016-01-01,FY16,684356.681666667
2015-10-01,1956,499,461,996,28,2015,LA 28,10,2350,227,38,108,126,43,140,278,-16,26093.04,Oct,2016-01-01,FY16,40591.2433333333
2015-10-01,14351,3827,3559,6965,29,2015,LA 29,10,15100,1292,319,1673,543,359,1603,1597,23,214260.43,Oct,2016-01-01,FY16,233180.631666667
2015-10-01,3267,896,901,1470,30,2015,LA 30,10,3750,349,32,267,248,44,246,611,38,45639.99,Oct,2016-01-01,FY16,89213.1283333333
2015-10-01,17046,4495,4214,8337,31,2015,LA 31,10,18900,1696,646,1168,985,678,1097,2439,-182,216484.2,Oct,2016-01-01,FY16,356122.455
2015-10-01,7911,2106,1954,3851,32,2015,LA 32,10,8350,815,227,638,426,251,627,1076,24,120642.75,Oct,2016-01-01,FY16,157108.553333333
2015-10-01,39626,9802,9252,20572,33,2015,LA 33,10,48200,3743,1141,2664,2254,1231,2821,5200,242,503250.2,Oct,2016-01-01,FY16,759260.666666667
2015-10-01,3853,1103,1133,1617,34,2015,LA 34,10,4450,446,164,146,347,184,141,808,74,53826.41,Oct,2016-01-01,FY16,117977.426666667
2015-10-01,10558,2867,2829,4862,35,2015,LA 35,10,14500,946,324,1000,597,333,967,1529,-173,124056.5,Oct,2016-01-01,FY16,223251.838333333
2015-10-01,8676,2251,2293,4132,36,2015,LA 36,10,9850,794,361,554,542,387,470,1436,-47,118514.16,Oct,2016-01-01,FY16,209672.753333333
2015-10-01,3920,1024,1146,1750,37,2015,LA 37,10,5150,418,60,142,404,67,121,958,62,62249.6,Oct,2016-01-01,FY16,139879.176666667
2015-10-01,5045,1390,1274,2381,38,2015,LA 38,10,5400,513,94,496,287,109,344,821,26,70478.65,Oct,2016-01-01,FY16,119875.578333333
2015-10-01,27554,7103,6682,13769,39,2015,LA 39,10,29800,2819,613,2075,1596,674,1865,4143,-110,402563.94,Oct,2016-01-01,FY16,604926.335
2015-10-01,4184,1218,1298,1668,40,2015,LA 40,10,5100,406,72,345,395,76,367,855,-48,58450.48,Oct,2016-01-01,FY16,124839.975
2015-10-01,41356,10601,10753,20002,41,2015,LA 41,10,49350,3956,836,3049,2760,889,2903,6961,-418,472699.08,Oct,2016-01-01,FY16,1016387.21166667
2015-10-01,6749,1762,1758,3229,42,2015,LA 42,10,8600,592,298,526,346,331,518,909,-93,92191.34,Oct,2016-01-01,FY16,132724.605
2015-10-01,1161,297,331,533,43,2015,LA 43,10,1500,101,32,80,84,32,72,227,-42,19179.72,Oct,2016-01-01,FY16,33144.6483333333
2015-10-01,2545,601,634,1310,44,2015,LA 44,10,2800,252,60,81,208,66,88,480,3,40414.6,Oct,2016-01-01,FY16,70085.6
2015-10-01,5964,1622,1604,2738,46,2015,LA 46,10,7600,591,196,517,318,219,420,965,-33,81468.24,Oct,2016-01-01,FY16,140901.258333333
2015-10-01,56846,15663,15154,26029,48,2015,LA 48,10,69700,5198,1008,6060,3397,1079,6152,7923,155,649749.78,Oct,2016-01-01,FY16,1156850.435
2015-10-01,788,155,197,436,49,2015,LA 49,10,1050,83,4,7,61,5,49,143,1,13017.76,Oct,2016-01-01,FY16,20879.6683333333
2015-10-01,3301,872,871,1558,51,2015,LA 51,10,3400,370,77,138,287,84,169,618,3,46114.97,Oct,2016-01-01,FY16,90235.21
2015-10-01,1244,364,340,540,53,2015,LA 53,10,1550,114,42,143,65,44,77,219,-37,20550.88,Oct,2016-01-01,FY16,31976.555
2015-10-01,50766,13750,13545,23471,54,2015,LA 54,10,60900,4686,1192,4810,3062,1278,4352,7915,25,596500.5,Oct,2016-01-01,FY16,1155682.34166667
2015-10-01,3529,926,970,1633,56,2015,LA 56,10,4750,353,132,203,238,140,242,588,47,56040.52,Oct,2016-01-01,FY16,85854.86
2015-10-01,3283,829,831,1623,58,2015,LA 58,10,3800,365,66,159,239,78,152,601,28,45863.51,Oct,2016-01-01,FY16,87753.0116666667
2015-10-01,3761,1053,956,1752,59,2015,LA 59,10,3850,464,76,305,208,77,305,574,65,47764.7,Oct,2016-01-01,FY16,83810.6966666667
2015-10-01,1297,334,328,635,60,2015,LA 60,10,1600,144,31,75,84,34,73,221,26,21426.44,Oct,2016-01-01,FY16,32268.5783333333
2015-10-01,1876,430,502,944,61,2015,LA 61,10,2400,149,34,83,164,35,61,406,-52,30991.52,Oct,2016-01-01,FY16,59280.7366666667
2015-10-01,1381,366,394,621,62,2015,LA 62,10,1650,158,55,41,112,58,44,292,42,22814.12,Oct,2016-01-01,FY16,42635.4066666667
2015-10-01,1102,299,323,480,63,2015,LA 63,10,1500,122,38,49,90,38,75,210,-21,18205.04,Oct,2016-01-01,FY16,30662.45
2015-10-01,1509,352,401,756,64,2015,LA 64,10,1800,127,43,39,143,47,43,311,12,25411.56,Oct,2016-01-01,FY16,45409.6283333333
2015-10-01,2241,620,667,954,65,2015,LA 65,10,2800,262,49,26,283,48,41,578,-11,31306.77,Oct,2016-01-01,FY16,84394.7433333333
2015-10-01,1680,379,471,830,67,2015,LA 67,10,2100,141,20,76,142,23,81,367,18,27753.6,Oct,2016-01-01,FY16,53586.2816666667
2015-10-01,2363,616,637,1110,69,2015,LA 69,10,2850,246,69,105,196,79,105,453,28,38280.6,Oct,2016-01-01,FY16,66143.285
2015-10-01,490,104,128,258,70,2015,LA 70,10,750,43,11,8,42,11,24,93,-21,8251.6,Oct,2016-01-01,FY16,13579.085
2015-10-01,9736,2572,2454,4710,71,2015,LA 71,10,12450,768,356,1043,405,374,1018,1062,-68,114398,Oct,2016-01-01,FY16,155064.39
2015-10-01,12798,3119,3101,6578,73,2015,LA 73,10,13750,1350,299,542,928,313,479,2309,5,146281.14,Oct,2016-01-01,FY16,337140.938333333
2015-10-01,1098,297,285,516,74,2015,LA 74,10,1250,112,35,84,66,42,61,182,-28,18138.96,Oct,2016-01-01,FY16,26574.1233333333
2015-10-01,34464,9238,9066,16160,76,2015,LA 76,10,41500,3294,1073,2721,2150,1165,2366,5535,80,587611.2,Oct,2016-01-01,FY16,808174.575
2015-10-01,39859,11062,9450,19347,77,2015,LA 77,10,42500,3713,894,5348,1107,962,4530,3958,200,595094.87,Oct,2016-01-01,FY16,577914.176666667
2015-10-01,4651,1319,1129,2203,89,2015,LA 89,10,6050,404,221,619,75,231,588,310,-7,59067.7,Oct,2016-01-01,FY16,45263.6166666667
2015-10-01,5082,1413,1136,2533,90,2015,LA 90,10,5850,514,114,602,183,119,559,458,-82,61339.74,Oct,2016-01-01,FY16,66873.3433333333
2015-10-01,1680,487,483,710,95,2015,LA 95,10,2100,174,46,134,133,51,151,281,10,27753.6,Oct,2016-01-01,FY16,41029.2783333333
2015-10-01,7302,2061,1950,3291,100,2015,LA 100,10,8600,698,169,768,426,193,691,1066,1,111355.5,Oct,2016-01-01,FY16,155648.436666667
2015-10-01,997,223,245,529,105,2015,LA 105,10,1100,78,29,29,87,30,29,186,-29,16470.44,Oct,2016-01-01,FY16,27158.17
2015-10-01,2511,575,649,1287,107,2015,LA 107,10,3400,225,49,78,223,53,136,460,-27,39874.68,Oct,2016-01-01,FY16,67165.3666666667
2015-10-01,5164,1366,1394,2404,108,2015,LA 108,10,6200,515,132,365,354,141,362,891,11,68887.76,Oct,2016-01-01,FY16,130096.395
2015-10-01,860,237,219,404,110,2015,LA 110,10,1100,92,13,89,43,14,65,140,-10,14207.2,Oct,2016-01-01,FY16,20441.6333333333
2015-10-01,887,230,222,435,126,2015,LA 126,10,1000,101,16,59,54,15,58,149,-10,14653.24,Oct,2016-01-01,FY16,21755.7383333333
2016-01-01,28879,8217,6943,13719,1,2016,LA 1,1,37450,2544,1148,3803,722,1200,3378,2365,-252,376004.58,Jan,2016-04-01,FY16,345317.591666667
2016-01-01,26565,6910,5744,13911,3,2016,LA 3,1,31500,2428,297,3232,953,315,3015,2414,-50,320373.9,Jan,2016-04-01,FY16,352472.163333333
2016-01-01,1236,307,271,658,4,2016,LA 4,1,1500,146,17,73,71,20,85,166,42,20418.72,Jan,2016-04-01,FY16,24237.9366666667
2016-01-01,7702,2101,1968,3633,5,2016,LA 5,1,9450,667,186,839,409,196,802,970,3,102744.68,Jan,2016-04-01,FY16,141631.316666667
2016-01-01,87541,25346,22236,39959,7,2016,LA 7,1,106250,7114,1919,14274,2039,2107,12813,7316,-657,1000593.63,Jan,2016-04-01,FY16,1068221.35333333
2016-01-01,2955,780,825,1350,10,2016,LA 10,1,3900,270,83,160,267,89,170,566,28,41281.35,Jan,2016-04-01,FY16,82642.6033333333
2016-01-01,5777,1664,1618,2495,11,2016,LA 11,1,6700,527,114,620,403,123,551,944,54,71577.03,Jan,2016-04-01,FY16,137835.013333333
2016-01-01,69396,17412,14275,37709,12,2016,LA 12,1,81900,6043,938,8543,1888,1028,8254,4993,-177,836915.76,Jan,2016-04-01,FY16,729036.251666667
2016-01-01,25412,6368,5588,13456,13,2016,LA 13,1,30250,2327,183,2650,1208,203,2320,3065,177,403542.56,Jan,2016-04-01,FY16,447525.758333333
2016-01-01,31272,8102,7933,15237,17,2016,LA 17,1,34400,2935,485,2804,1878,531,2832,4570,153,351810,Jan,2016-04-01,FY16,667273.316666667
2016-01-01,3008,757,695,1556,19,2016,LA 19,1,3600,302,48,245,162,48,238,409,47,45841.92,Jan,2016-04-01,FY16,59718.7716666667
2016-01-01,5094,1201,1243,2650,20,2016,LA 20,1,7200,488,129,257,327,144,190,909,77,80892.72,Jan,2016-04-01,FY16,132724.605
2016-01-01,3685,955,1005,1725,21,2016,LA 21,1,4600,363,130,152,310,138,161,706,-32,51479.45,Jan,2016-04-01,FY16,103084.236666667
2016-01-01,7210,1868,2003,3339,22,2016,LA 22,1,8050,748,159,359,602,175,334,1494,-14,96181.4,Jan,2016-04-01,FY16,218141.43
2016-01-01,4101,1117,941,2043,24,2016,LA 24,1,4550,385,28,574,130,37,556,348,30,62499.24,Jan,2016-04-01,FY16,50812.06
2016-01-01,70953,19410,17183,34360,26,2016,LA 26,1,84000,6257,927,9093,3133,1010,8810,7363,-103,810992.79,Jan,2016-04-01,FY16,1075083.90166667
2016-01-01,21153,5707,6088,9358,27,2016,LA 27,1,23700,2121,606,1071,1909,657,910,4521,53,360658.65,Jan,2016-04-01,FY16,660118.745
2016-01-01,1842,470,458,914,28,2016,LA 28,1,2350,187,48,100,135,54,128,276,-59,24572.28,Jan,2016-04-01,FY16,40299.22
2016-01-01,14113,3680,3475,6958,29,2016,LA 29,1,15100,1132,339,1628,581,362,1566,1547,-95,210707.09,Jan,2016-04-01,FY16,225880.048333333
2016-01-01,3207,882,894,1431,30,2016,LA 30,1,3750,314,46,266,256,58,246,590,24,44801.79,Jan,2016-04-01,FY16,86146.8833333333
2016-01-01,16358,4204,4096,8058,31,2016,LA 31,1,18900,1485,661,1084,974,713,1031,2352,-104,207746.6,Jan,2016-04-01,FY16,343419.44
2016-01-01,7729,2039,1916,3774,32,2016,LA 32,1,8350,741,207,632,459,230,615,1071,-23,117867.25,Jan,2016-04-01,FY16,156378.495
2016-01-01,37941,9323,9022,19596,33,2016,LA 33,1,48200,3321,1071,2696,2235,1149,2874,4999,-392,481850.7,Jan,2016-04-01,FY16,729912.321666667
2016-01-01,3632,1029,1067,1536,34,2016,LA 34,1,4450,381,147,138,363,156,157,754,-102,50739.04,Jan,2016-04-01,FY16,110092.796666667
2016-01-01,10108,2776,2713,4619,35,2016,LA 35,1,14500,875,342,950,609,345,921,1447,-155,118769,Jan,2016-04-01,FY16,211278.881666667
2016-01-01,8545,2210,2276,4059,36,2016,LA 36,1,9850,694,351,585,580,371,504,1401,3,116724.7,Jan,2016-04-01,FY16,204562.345
2016-01-01,3958,1047,1196,1715,37,2016,LA 37,1,5150,376,74,150,447,82,143,971,84,62853.04,Jan,2016-04-01,FY16,141777.328333333
2016-01-01,4809,1323,1241,2245,38,2016,LA 38,1,5400,435,97,514,277,101,378,762,-96,67181.73,Jan,2016-04-01,FY16,111260.89
2016-01-01,27138,7042,6599,13497,39,2016,LA 39,1,29800,2674,623,2106,1639,687,1888,4024,27,396486.18,Jan,2016-04-01,FY16,587550.946666667
2016-01-01,3946,1123,1220,1603,40,2016,LA 40,1,5100,330,59,339,395,65,363,792,-135,55125.62,Jan,2016-04-01,FY16,115641.24
2016-01-01,39525,10136,10294,19095,41,2016,LA 41,1,49350,3589,790,3030,2727,862,2975,6457,-420,451770.75,Jan,2016-04-01,FY16,942797.331666667
2016-01-01,6755,1786,1725,3244,42,2016,LA 42,1,8600,596,310,533,347,335,517,873,17,92273.3,Jan,2016-04-01,FY16,127468.185
2016-01-01,1145,289,314,542,43,2016,LA 43,1,1500,110,26,75,78,28,69,217,-18,18915.4,Jan,2016-04-01,FY16,31684.5316666667
2016-01-01,2499,576,612,1311,44,2016,LA 44,1,2800,229,68,85,194,71,81,460,17,39684.12,Jan,2016-04-01,FY16,67165.3666666667
2016-01-01,5715,1595,1574,2546,46,2016,LA 46,1,7600,520,189,545,341,208,425,941,-34,78066.9,Jan,2016-04-01,FY16,137396.978333333
2016-01-01,55725,15252,14972,25501,48,2016,LA 48,1,69700,4643,1091,6008,3510,1131,6167,7674,-365,636936.75,Jan,2016-04-01,FY16,1120493.53
2016-01-01,826,174,197,455,49,2016,LA 49,1,1050,78,4,4,88,3,48,146,16,13645.52,Jan,2016-04-01,FY16,21317.7033333333
2016-01-01,3284,862,874,1548,51,2016,LA 51,1,3400,352,82,126,302,89,144,641,12,45877.48,Jan,2016-04-01,FY16,93593.4783333333
2016-01-01,1146,315,306,525,53,2016,LA 53,1,1550,88,29,134,64,30,75,201,2,18931.92,Jan,2016-04-01,FY16,29348.345
2016-01-01,49052,13217,13057,22778,54,2016,LA 54,1,60900,4288,1194,4754,2981,1266,4344,7447,-150,576361,Jan,2016-04-01,FY16,1087348.88166667
2016-01-01,3584,944,982,1658,56,2016,LA 56,1,4750,343,135,213,253,137,246,599,33,56913.92,Jan,2016-04-01,FY16,87460.9883333333
2016-01-01,3282,838,840,1604,58,2016,LA 58,1,3800,325,74,161,278,86,156,598,22,45849.54,Jan,2016-04-01,FY16,87314.9766666667
2016-01-01,3708,1060,969,1679,59,2016,LA 59,1,3850,440,75,327,218,84,310,575,-17,47091.6,Jan,2016-04-01,FY16,83956.7083333333
2016-01-01,1234,320,324,590,60,2016,LA 60,1,1600,118,22,92,88,21,86,217,20,20385.68,Jan,2016-04-01,FY16,31684.5316666667
2016-01-01,1804,426,466,912,61,2016,LA 61,1,2400,162,28,80,156,29,58,379,-30,29802.08,Jan,2016-04-01,FY16,55338.4216666667
2016-01-01,1429,386,401,642,62,2016,LA 62,1,1650,141,49,44,152,52,52,297,32,23607.08,Jan,2016-04-01,FY16,43365.465
2016-01-01,1094,289,299,506,63,2016,LA 63,1,1500,116,25,47,101,29,66,204,13,18072.88,Jan,2016-04-01,FY16,29786.38
2016-01-01,1458,330,387,741,64,2016,LA 64,1,1800,125,53,36,116,56,44,287,-6,24552.72,Jan,2016-04-01,FY16,41905.3483333333
2016-01-01,2109,585,669,855,65,2016,LA 65,1,2800,199,37,34,315,36,46,587,6,29462.73,Jan,2016-04-01,FY16,85708.8483333333
2016-01-01,1634,380,454,800,67,2016,LA 67,1,2100,141,24,78,137,27,83,344,30,26993.68,Jan,2016-04-01,FY16,50228.0133333333
2016-01-01,2388,636,630,1122,69,2016,LA 69,1,2850,239,74,118,205,77,109,444,12,38685.6,Jan,2016-04-01,FY16,64829.18
2016-01-01,447,86,124,237,70,2016,LA 70,1,750,41,7,5,33,7,20,97,-16,7527.48,Jan,2016-04-01,FY16,14163.1316666667
2016-01-01,9280,2404,2382,4494,71,2016,LA 71,1,12450,642,342,1031,389,360,1007,1015,-218,109040,Jan,2016-04-01,FY16,148201.841666667
2016-01-01,12747,3041,3187,6519,73,2016,LA 73,1,13750,1196,303,575,967,315,520,2352,-98,145698.21,Jan,2016-04-01,FY16,343419.44
2016-01-01,1100,290,276,534,74,2016,LA 74,1,1250,114,26,86,64,33,67,176,-4,18172,Jan,2016-04-01,FY16,25698.0533333333
2016-01-01,33580,8968,8907,15705,76,2016,LA 76,1,41500,3054,1073,2705,2136,1172,2382,5353,-268,572539,Jan,2016-04-01,FY16,781600.451666667
2016-01-01,39548,11017,9395,19136,77,2016,LA 77,1,42500,3514,884,5520,1099,954,4656,3785,-80,590451.64,Jan,2016-04-01,FY16,552654.158333333
2016-01-01,4575,1301,1111,2163,89,2016,LA 89,1,6050,382,227,609,83,241,597,273,30,58102.5,Jan,2016-04-01,FY16,39861.185
2016-01-01,5003,1375,1143,2485,90,2016,LA 90,1,5850,461,106,606,202,118,565,460,14,60386.21,Jan,2016-04-01,FY16,67165.3666666667
2016-01-01,1586,440,465,681,95,2016,LA 95,1,2100,131,47,118,144,50,138,277,-43,26200.72,Jan,2016-04-01,FY16,40445.2316666667
2016-01-01,7297,2030,1937,3330,100,2016,LA 100,1,8600,690,156,747,437,170,664,1103,38,111279.25,Jan,2016-04-01,FY16,161050.868333333
2016-01-01,960,218,219,523,105,2016,LA 105,1,1100,77,29,24,88,34,22,163,-7,15859.2,Jan,2016-04-01,FY16,23799.9016666667
2016-01-01,2410,558,612,1240,107,2016,LA 107,1,3400,234,46,79,199,52,122,438,-45,38270.8,Jan,2016-04-01,FY16,63953.11
2016-01-01,4798,1265,1280,2253,108,2016,LA 108,1,6200,445,93,366,361,103,349,828,-123,64005.32,Jan,2016-04-01,FY16,120897.66
2016-01-01,845,227,209,409,110,2016,LA 110,1,1100,80,11,93,43,13,68,128,-3,13959.4,Jan,2016-04-01,FY16,18689.4933333333
2016-01-01,826,220,210,396,126,2016,LA 126,1,1000,95,20,69,36,21,73,116,-41,13645.52,Jan,2016-04-01,FY16,16937.3533333333
2016-02-01,28566,8189,6901,13476,1,2016,LA 1,2,37450,2614,1151,3746,678,1209,3366,2326,-313,371929.32,Feb,2016-05-01,FY16,339623.136666667
2016-02-01,26341,6841,5672,13828,3,2016,LA 3,2,31500,2420,299,3195,927,326,3000,2346,-50,317672.46,Feb,2016-05-01,FY16,342543.37
2016-02-01,1237,299,274,664,4,2016,LA 4,2,1500,140,18,70,71,20,87,167,42,20435.24,Feb,2016-05-01,FY16,24383.9483333333
2016-02-01,7604,2067,1970,3567,5,2016,LA 5,2,9450,629,185,847,406,194,824,952,3,101437.36,Feb,2016-05-01,FY16,139003.106666667
2016-02-01,86930,25211,22026,39693,7,2016,LA 7,2,106250,7092,1937,14259,1923,2121,12815,7090,-657,993609.9,Feb,2016-05-01,FY16,1035222.71666667
2016-02-01,2928,772,821,1335,10,2016,LA 10,2,3900,283,83,156,250,94,167,560,28,40904.16,Feb,2016-05-01,FY16,81766.5333333333
2016-02-01,5788,1654,1604,2530,11,2016,LA 11,2,6700,531,119,612,392,130,548,926,54,71713.32,Feb,2016-05-01,FY16,135206.803333333
2016-02-01,69396,17385,14140,37871,12,2016,LA 12,2,81900,6035,931,8564,1855,1022,8308,4810,-177,836915.76,Feb,2016-05-01,FY16,702316.116666667
2016-02-01,25383,6414,5561,13408,13,2016,LA 13,2,30250,2352,194,2660,1208,207,2299,3055,177,403082.04,Feb,2016-05-01,FY16,446065.641666667
2016-02-01,31290,8098,7910,15282,17,2016,LA 17,2,34400,2892,492,2843,1871,541,2862,4507,153,352012.5,Feb,2016-05-01,FY16,658074.581666667
2016-02-01,3023,776,685,1562,19,2016,LA 19,2,3600,325,46,249,156,51,243,391,47,46070.52,Feb,2016-05-01,FY16,57090.5616666667
2016-02-01,5081,1186,1260,2635,20,2016,LA 20,2,7200,476,135,259,316,149,192,919,77,80686.28,Feb,2016-05-01,FY16,134184.721666667
2016-02-01,3671,954,1004,1713,21,2016,LA 21,2,4600,367,121,167,299,138,176,690,-32,51283.87,Feb,2016-05-01,FY16,100748.05
2016-02-01,7227,1876,2023,3328,22,2016,LA 22,2,8050,730,156,371,619,166,352,1505,-14,96408.18,Feb,2016-05-01,FY16,219747.558333333
2016-02-01,4088,1118,945,2025,24,2016,LA 24,2,4550,385,33,572,128,41,575,329,30,62301.12,Feb,2016-05-01,FY16,48037.8383333333
2016-02-01,71440,19486,17335,34619,26,2016,LA 26,2,84000,6234,959,9172,3121,1038,8948,7349,-103,816559.2,Feb,2016-05-01,FY16,1073039.73833333
2016-02-01,21342,5842,6161,9339,27,2016,LA 27,2,23700,2150,619,1108,1965,672,927,4562,53,363881.1,Feb,2016-05-01,FY16,666105.223333333
2016-02-01,1797,456,460,881,28,2016,LA 28,2,2350,166,51,108,131,59,123,278,-59,23971.98,Feb,2016-05-01,FY16,40591.2433333333
2016-02-01,14071,3668,3473,6930,29,2016,LA 29,2,15100,1153,349,1630,536,367,1579,1527,-95,210080.03,Feb,2016-05-01,FY16,222959.815
2016-02-01,3281,906,918,1457,30,2016,LA 30,2,3750,315,53,281,257,63,249,606,24,45835.57,Feb,2016-05-01,FY16,88483.07
2016-02-01,16329,4173,4107,8049,31,2016,LA 31,2,18900,1460,683,1075,955,707,1039,2361,-104,207378.3,Feb,2016-05-01,FY16,344733.545
2016-02-01,7716,2050,1910,3756,32,2016,LA 32,2,8350,729,208,646,467,232,626,1052,-23,117669,Feb,2016-05-01,FY16,153604.273333333
2016-02-01,37881,9332,8958,19591,33,2016,LA 33,2,48200,3352,1066,2719,2195,1124,2943,4891,-392,481088.7,Feb,2016-05-01,FY16,714143.061666667
2016-02-01,3703,1046,1089,1568,34,2016,LA 34,2,4450,408,137,129,372,147,135,807,-102,51730.91,Feb,2016-05-01,FY16,117831.415
